variant,curve,x,y
without_ttl,roc,0.020248,0.872440
without_ttl,roc,0.020276,0.872440
without_ttl,roc,0.020276,0.872463
without_ttl,roc,0.020360,0.872463
without_ttl,roc,0.020360,0.872511
without_ttl,roc,0.020388,0.872511
without_ttl,roc,0.020388,0.872534
without_ttl,roc,0.020416,0.872534
without_ttl,roc,0.020416,0.872581
without_ttl,roc,0.020471,0.872581
without_ttl,roc,0.020471,0.872629
without_ttl,roc,0.020527,0.872629
without_ttl,roc,0.020527,0.872652
without_ttl,roc,0.020555,0.872652
without_ttl,roc,0.020555,0.872700
without_ttl,roc,0.020611,0.872700
without_ttl,roc,0.020611,0.872794
without_ttl,roc,0.020667,0.872794
without_ttl,roc,0.020667,0.872818
without_ttl,roc,0.020723,0.872818
without_ttl,roc,0.020723,0.872842
without_ttl,roc,0.020751,0.872842
without_ttl,roc,0.020751,0.872913
without_ttl,roc,0.020751,0.873007
without_ttl,roc,0.020807,0.873007
without_ttl,roc,0.020807,0.873031
without_ttl,roc,0.020834,0.873031
without_ttl,roc,0.020834,0.873055
without_ttl,roc,0.020890,0.873055
without_ttl,roc,0.020890,0.873102
without_ttl,roc,0.020946,0.873102
without_ttl,roc,0.020946,0.873173
without_ttl,roc,0.020974,0.873173
without_ttl,roc,0.020974,0.873196
without_ttl,roc,0.021002,0.873196
without_ttl,roc,0.021002,0.873220
without_ttl,roc,0.021086,0.873220
without_ttl,roc,0.021086,0.873386
without_ttl,roc,0.021170,0.873386
without_ttl,roc,0.021170,0.873457
without_ttl,roc,0.021198,0.873457
without_ttl,roc,0.021198,0.873504
without_ttl,roc,0.021225,0.873504
without_ttl,roc,0.021225,0.873528
without_ttl,roc,0.021281,0.873528
without_ttl,roc,0.021281,0.873599
without_ttl,roc,0.021309,0.873599
without_ttl,roc,0.021309,0.873622
without_ttl,roc,0.021365,0.873622
without_ttl,roc,0.021365,0.873717
without_ttl,roc,0.021393,0.873717
without_ttl,roc,0.021393,0.873764
without_ttl,roc,0.021421,0.873764
without_ttl,roc,0.021421,0.873882
without_ttl,roc,0.021449,0.873882
without_ttl,roc,0.021449,0.873930
without_ttl,roc,0.021477,0.873930
without_ttl,roc,0.021477,0.873953
without_ttl,roc,0.021477,0.874001
without_ttl,roc,0.021477,0.874072
without_ttl,roc,0.021505,0.874072
without_ttl,roc,0.021505,0.874166
without_ttl,roc,0.021505,0.874261
without_ttl,roc,0.021505,0.874284
without_ttl,roc,0.021533,0.874284
without_ttl,roc,0.021533,0.874379
without_ttl,roc,0.021561,0.874379
without_ttl,roc,0.021561,0.874403
without_ttl,roc,0.021589,0.874403
without_ttl,roc,0.021589,0.874497
without_ttl,roc,0.021700,0.874497
without_ttl,roc,0.021700,0.874521
without_ttl,roc,0.021728,0.874521
without_ttl,roc,0.021728,0.874545
without_ttl,roc,0.021756,0.874545
without_ttl,roc,0.021756,0.874592
without_ttl,roc,0.021784,0.874592
without_ttl,roc,0.021784,0.874663
without_ttl,roc,0.021840,0.874663
without_ttl,roc,0.021840,0.874781
without_ttl,roc,0.021868,0.874781
without_ttl,roc,0.021868,0.874876
without_ttl,roc,0.021896,0.874876
without_ttl,roc,0.021896,0.874923
without_ttl,roc,0.021924,0.874923
without_ttl,roc,0.021924,0.874947
without_ttl,roc,0.021952,0.874947
without_ttl,roc,0.021952,0.874994
without_ttl,roc,0.021952,0.875018
without_ttl,roc,0.021980,0.875018
without_ttl,roc,0.021980,0.875065
without_ttl,roc,0.021980,0.875112
without_ttl,roc,0.022007,0.875112
without_ttl,roc,0.022007,0.875136
without_ttl,roc,0.022063,0.875136
without_ttl,roc,0.022063,0.875231
without_ttl,roc,0.022091,0.875231
without_ttl,roc,0.022091,0.875254
without_ttl,roc,0.022119,0.875254
without_ttl,roc,0.022119,0.875278
without_ttl,roc,0.022175,0.875278
without_ttl,roc,0.022175,0.875396
without_ttl,roc,0.022203,0.875396
without_ttl,roc,0.022203,0.875514
without_ttl,roc,0.022231,0.875514
without_ttl,roc,0.022231,0.875585
without_ttl,roc,0.022259,0.875585
without_ttl,roc,0.022259,0.875633
without_ttl,roc,0.022287,0.875633
without_ttl,roc,0.022287,0.875656
without_ttl,roc,0.022343,0.875656
without_ttl,roc,0.022343,0.875680
without_ttl,roc,0.022343,0.875727
without_ttl,roc,0.022371,0.875727
without_ttl,roc,0.022371,0.875822
without_ttl,roc,0.022426,0.875822
without_ttl,roc,0.022426,0.875893
without_ttl,roc,0.022454,0.875893
without_ttl,roc,0.022454,0.875940
without_ttl,roc,0.022482,0.875940
without_ttl,roc,0.022482,0.876035
without_ttl,roc,0.022482,0.876082
without_ttl,roc,0.022510,0.876082
without_ttl,roc,0.022510,0.876177
without_ttl,roc,0.022538,0.876177
without_ttl,roc,0.022538,0.876224
without_ttl,roc,0.022594,0.876224
without_ttl,roc,0.022594,0.876295
without_ttl,roc,0.022622,0.876295
without_ttl,roc,0.022622,0.876319
without_ttl,roc,0.022650,0.876319
without_ttl,roc,0.022650,0.876437
without_ttl,roc,0.022678,0.876437
without_ttl,roc,0.022678,0.876508
without_ttl,roc,0.022706,0.876508
without_ttl,roc,0.022706,0.876555
without_ttl,roc,0.022845,0.876555
without_ttl,roc,0.022845,0.876579
without_ttl,roc,0.022873,0.876579
without_ttl,roc,0.022873,0.876626
without_ttl,roc,0.022901,0.876626
without_ttl,roc,0.022901,0.876673
without_ttl,roc,0.022957,0.876673
without_ttl,roc,0.022957,0.876697
without_ttl,roc,0.022985,0.876697
without_ttl,roc,0.022985,0.876744
without_ttl,roc,0.023013,0.876744
without_ttl,roc,0.023013,0.876768
without_ttl,roc,0.023041,0.876768
without_ttl,roc,0.023041,0.876792
without_ttl,roc,0.023125,0.876792
without_ttl,roc,0.023125,0.876910
without_ttl,roc,0.023125,0.876957
without_ttl,roc,0.023125,0.877052
without_ttl,roc,0.023153,0.877052
without_ttl,roc,0.023153,0.877099
without_ttl,roc,0.023153,0.877147
without_ttl,roc,0.023208,0.877147
without_ttl,roc,0.023236,0.877147
without_ttl,roc,0.023236,0.877170
without_ttl,roc,0.023264,0.877170
without_ttl,roc,0.023264,0.877217
without_ttl,roc,0.023292,0.877217
without_ttl,roc,0.023292,0.877241
without_ttl,roc,0.023348,0.877241
without_ttl,roc,0.023348,0.877288
without_ttl,roc,0.023432,0.877288
without_ttl,roc,0.023432,0.877312
without_ttl,roc,0.023488,0.877312
without_ttl,roc,0.023488,0.877407
without_ttl,roc,0.023516,0.877407
without_ttl,roc,0.023516,0.877454
without_ttl,roc,0.023544,0.877454
without_ttl,roc,0.023544,0.877596
without_ttl,roc,0.023571,0.877596
without_ttl,roc,0.023571,0.877620
without_ttl,roc,0.023627,0.877620
without_ttl,roc,0.023627,0.877691
without_ttl,roc,0.023683,0.877691
without_ttl,roc,0.023683,0.877738
without_ttl,roc,0.023767,0.877738
without_ttl,roc,0.023823,0.877738
without_ttl,roc,0.023823,0.877761
without_ttl,roc,0.023823,0.877809
without_ttl,roc,0.023823,0.877856
without_ttl,roc,0.023879,0.877856
without_ttl,roc,0.023879,0.877880
without_ttl,roc,0.023907,0.877880
without_ttl,roc,0.023907,0.877903
without_ttl,roc,0.023935,0.877903
without_ttl,roc,0.023935,0.877951
without_ttl,roc,0.023935,0.877998
without_ttl,roc,0.023935,0.878045
without_ttl,roc,0.023962,0.878045
without_ttl,roc,0.023962,0.878116
without_ttl,roc,0.023962,0.878164
without_ttl,roc,0.023962,0.878447
without_ttl,roc,0.023990,0.878447
without_ttl,roc,0.023990,0.878471
without_ttl,roc,0.023990,0.878566
without_ttl,roc,0.024074,0.878566
without_ttl,roc,0.024074,0.878613
without_ttl,roc,0.024130,0.878613
without_ttl,roc,0.024130,0.878731
without_ttl,roc,0.024130,0.878826
without_ttl,roc,0.024130,0.878873
without_ttl,roc,0.024214,0.878873
without_ttl,roc,0.024214,0.878920
without_ttl,roc,0.024242,0.878920
without_ttl,roc,0.024242,0.878944
without_ttl,roc,0.024270,0.878944
without_ttl,roc,0.024270,0.878968
without_ttl,roc,0.024298,0.878968
without_ttl,roc,0.024298,0.878991
without_ttl,roc,0.024326,0.878991
without_ttl,roc,0.024326,0.879015
without_ttl,roc,0.024381,0.879015
without_ttl,roc,0.024381,0.879062
without_ttl,roc,0.024493,0.879062
without_ttl,roc,0.024493,0.879086
without_ttl,roc,0.024521,0.879086
without_ttl,roc,0.024521,0.879228
without_ttl,roc,0.024549,0.879228
without_ttl,roc,0.024549,0.879323
without_ttl,roc,0.024577,0.879323
without_ttl,roc,0.024577,0.879346
without_ttl,roc,0.024605,0.879346
without_ttl,roc,0.024605,0.879370
without_ttl,roc,0.024633,0.879370
without_ttl,roc,0.024633,0.879394
without_ttl,roc,0.024689,0.879394
without_ttl,roc,0.024689,0.879417
without_ttl,roc,0.024717,0.879417
without_ttl,roc,0.024717,0.879441
without_ttl,roc,0.024744,0.879441
without_ttl,roc,0.024744,0.879488
without_ttl,roc,0.024772,0.879488
without_ttl,roc,0.024772,0.879606
without_ttl,roc,0.024828,0.879606
without_ttl,roc,0.024828,0.879654
without_ttl,roc,0.024856,0.879654
without_ttl,roc,0.024856,0.879701
without_ttl,roc,0.024884,0.879701
without_ttl,roc,0.024884,0.879725
without_ttl,roc,0.024968,0.879725
without_ttl,roc,0.024968,0.879772
without_ttl,roc,0.024996,0.879772
without_ttl,roc,0.024996,0.879819
without_ttl,roc,0.025024,0.879819
without_ttl,roc,0.025024,0.879867
without_ttl,roc,0.025108,0.879867
without_ttl,roc,0.025108,0.879938
without_ttl,roc,0.025163,0.879938
without_ttl,roc,0.025163,0.879961
without_ttl,roc,0.025163,0.880032
without_ttl,roc,0.025163,0.880103
without_ttl,roc,0.025219,0.880103
without_ttl,roc,0.025219,0.880221
without_ttl,roc,0.025275,0.880221
without_ttl,roc,0.025275,0.880269
without_ttl,roc,0.025275,0.880292
without_ttl,roc,0.025303,0.880292
without_ttl,roc,0.025303,0.880316
without_ttl,roc,0.025331,0.880316
without_ttl,roc,0.025331,0.880340
without_ttl,roc,0.025359,0.880340
without_ttl,roc,0.025359,0.880387
without_ttl,roc,0.025387,0.880387
without_ttl,roc,0.025387,0.880434
without_ttl,roc,0.025471,0.880434
without_ttl,roc,0.025526,0.880434
without_ttl,roc,0.025526,0.880505
without_ttl,roc,0.025610,0.880505
without_ttl,roc,0.025610,0.880529
without_ttl,roc,0.025638,0.880529
without_ttl,roc,0.025638,0.880576
without_ttl,roc,0.025666,0.880576
without_ttl,roc,0.025666,0.880718
without_ttl,roc,0.025666,0.880813
without_ttl,roc,0.025666,0.880836
without_ttl,roc,0.025694,0.880836
without_ttl,roc,0.025694,0.880860
without_ttl,roc,0.025722,0.880860
without_ttl,roc,0.025722,0.880884
without_ttl,roc,0.025750,0.880884
without_ttl,roc,0.025750,0.880955
without_ttl,roc,0.025806,0.880955
without_ttl,roc,0.025806,0.881002
without_ttl,roc,0.025834,0.881002
without_ttl,roc,0.025834,0.881049
without_ttl,roc,0.025890,0.881049
without_ttl,roc,0.025890,0.881097
without_ttl,roc,0.025917,0.881097
without_ttl,roc,0.025917,0.881144
without_ttl,roc,0.025945,0.881144
without_ttl,roc,0.025945,0.881191
without_ttl,roc,0.026001,0.881191
without_ttl,roc,0.026001,0.881215
without_ttl,roc,0.026057,0.881215
without_ttl,roc,0.026113,0.881215
without_ttl,roc,0.026113,0.881238
without_ttl,roc,0.026169,0.881238
without_ttl,roc,0.026169,0.881286
without_ttl,roc,0.026253,0.881286
without_ttl,roc,0.026253,0.881333
without_ttl,roc,0.026281,0.881333
without_ttl,roc,0.026281,0.881380
without_ttl,roc,0.026336,0.881380
without_ttl,roc,0.026336,0.881428
without_ttl,roc,0.026392,0.881428
without_ttl,roc,0.026392,0.881451
without_ttl,roc,0.026420,0.881451
without_ttl,roc,0.026420,0.881475
without_ttl,roc,0.026476,0.881475
without_ttl,roc,0.026476,0.881570
without_ttl,roc,0.026504,0.881570
without_ttl,roc,0.026560,0.881570
without_ttl,roc,0.026560,0.881593
without_ttl,roc,0.026616,0.881593
without_ttl,roc,0.026644,0.881593
without_ttl,roc,0.026644,0.881641
without_ttl,roc,0.026672,0.881641
without_ttl,roc,0.026672,0.881782
without_ttl,roc,0.026699,0.881782
without_ttl,roc,0.026699,0.881806
without_ttl,roc,0.026755,0.881806
without_ttl,roc,0.026755,0.881901
without_ttl,roc,0.026811,0.881901
without_ttl,roc,0.026811,0.881924
without_ttl,roc,0.026839,0.881924
without_ttl,roc,0.026839,0.881948
without_ttl,roc,0.026895,0.881948
without_ttl,roc,0.026895,0.881972
without_ttl,roc,0.026923,0.881972
without_ttl,roc,0.026923,0.882043
without_ttl,roc,0.026951,0.882043
without_ttl,roc,0.026951,0.882090
without_ttl,roc,0.026979,0.882090
without_ttl,roc,0.026979,0.882185
without_ttl,roc,0.027007,0.882185
without_ttl,roc,0.027007,0.882279
without_ttl,roc,0.027063,0.882279
without_ttl,roc,0.027063,0.882303
without_ttl,roc,0.027118,0.882303
without_ttl,roc,0.027118,0.882421
without_ttl,roc,0.027174,0.882421
without_ttl,roc,0.027174,0.882445
without_ttl,roc,0.027202,0.882445
without_ttl,roc,0.027202,0.882516
without_ttl,roc,0.027230,0.882516
without_ttl,roc,0.027230,0.882539
without_ttl,roc,0.027258,0.882539
without_ttl,roc,0.027258,0.882563
without_ttl,roc,0.027286,0.882563
without_ttl,roc,0.027286,0.882587
without_ttl,roc,0.027342,0.882587
without_ttl,roc,0.027342,0.882681
without_ttl,roc,0.027398,0.882681
without_ttl,roc,0.027398,0.882705
without_ttl,roc,0.027426,0.882705
without_ttl,roc,0.027509,0.882705
without_ttl,roc,0.027509,0.882752
without_ttl,roc,0.027537,0.882752
without_ttl,roc,0.027537,0.882776
without_ttl,roc,0.027621,0.882776
without_ttl,roc,0.027705,0.882776
without_ttl,roc,0.027705,0.882800
without_ttl,roc,0.027761,0.882800
without_ttl,roc,0.027761,0.882823
without_ttl,roc,0.027844,0.882823
without_ttl,roc,0.027844,0.882847
without_ttl,roc,0.027872,0.882847
without_ttl,roc,0.027872,0.882871
without_ttl,roc,0.027900,0.882871
without_ttl,roc,0.027900,0.882894
without_ttl,roc,0.027928,0.882894
without_ttl,roc,0.027928,0.882918
without_ttl,roc,0.027956,0.882918
without_ttl,roc,0.027956,0.882941
without_ttl,roc,0.027984,0.882941
without_ttl,roc,0.027984,0.883012
without_ttl,roc,0.028012,0.883012
without_ttl,roc,0.028012,0.883036
without_ttl,roc,0.028040,0.883036
without_ttl,roc,0.028040,0.883060
without_ttl,roc,0.028040,0.883107
without_ttl,roc,0.028068,0.883107
without_ttl,roc,0.028068,0.883131
without_ttl,roc,0.028096,0.883131
without_ttl,roc,0.028096,0.883178
without_ttl,roc,0.028152,0.883178
without_ttl,roc,0.028152,0.883202
without_ttl,roc,0.028180,0.883202
without_ttl,roc,0.028180,0.883225
without_ttl,roc,0.028208,0.883225
without_ttl,roc,0.028208,0.883249
without_ttl,roc,0.028235,0.883249
without_ttl,roc,0.028235,0.883296
without_ttl,roc,0.028291,0.883296
without_ttl,roc,0.028347,0.883296
without_ttl,roc,0.028403,0.883296
without_ttl,roc,0.028459,0.883296
without_ttl,roc,0.028459,0.883320
without_ttl,roc,0.028571,0.883320
without_ttl,roc,0.028571,0.883438
without_ttl,roc,0.028599,0.883438
without_ttl,roc,0.028654,0.883438
without_ttl,roc,0.028738,0.883438
without_ttl,roc,0.028738,0.883462
without_ttl,roc,0.028850,0.883462
without_ttl,roc,0.028850,0.883509
without_ttl,roc,0.028878,0.883509
without_ttl,roc,0.028878,0.883580
without_ttl,roc,0.028934,0.883580
without_ttl,roc,0.028934,0.883651
without_ttl,roc,0.028962,0.883651
without_ttl,roc,0.028962,0.883675
without_ttl,roc,0.028990,0.883675
without_ttl,roc,0.028990,0.883722
without_ttl,roc,0.029017,0.883722
without_ttl,roc,0.029017,0.883746
without_ttl,roc,0.029157,0.883746
without_ttl,roc,0.029213,0.883746
without_ttl,roc,0.029241,0.883746
without_ttl,roc,0.029241,0.883864
without_ttl,roc,0.029269,0.883864
without_ttl,roc,0.029269,0.883888
without_ttl,roc,0.029297,0.883888
without_ttl,roc,0.029297,0.883911
without_ttl,roc,0.029325,0.883911
without_ttl,roc,0.029325,0.883959
without_ttl,roc,0.029381,0.883959
without_ttl,roc,0.029381,0.884053
without_ttl,roc,0.029408,0.884053
without_ttl,roc,0.029408,0.884100
without_ttl,roc,0.029436,0.884100
without_ttl,roc,0.029436,0.884171
without_ttl,roc,0.029464,0.884195
without_ttl,roc,0.029464,0.884242
without_ttl,roc,0.029492,0.884242
without_ttl,roc,0.029492,0.884266
without_ttl,roc,0.029520,0.884266
without_ttl,roc,0.029520,0.884313
without_ttl,roc,0.029520,0.884337
without_ttl,roc,0.029548,0.884337
without_ttl,roc,0.029548,0.884408
without_ttl,roc,0.029604,0.884408
without_ttl,roc,0.029604,0.884455
without_ttl,roc,0.029660,0.884455
without_ttl,roc,0.029660,0.884503
without_ttl,roc,0.029744,0.884503
without_ttl,roc,0.029744,0.884692
without_ttl,roc,0.029744,0.884715
without_ttl,roc,0.029772,0.884715
without_ttl,roc,0.029772,0.884763
without_ttl,roc,0.029883,0.884763
without_ttl,roc,0.029883,0.884786
without_ttl,roc,0.029911,0.884786
without_ttl,roc,0.029911,0.885023
without_ttl,roc,0.029939,0.885023
without_ttl,roc,0.029939,0.885070
without_ttl,roc,0.030023,0.885070
without_ttl,roc,0.030023,0.885094
without_ttl,roc,0.030051,0.885094
without_ttl,roc,0.030051,0.885118
without_ttl,roc,0.030079,0.885118
without_ttl,roc,0.030079,0.885141
without_ttl,roc,0.030107,0.885141
without_ttl,roc,0.030107,0.885259
without_ttl,roc,0.030163,0.885259
without_ttl,roc,0.030163,0.885307
without_ttl,roc,0.030246,0.885307
without_ttl,roc,0.030246,0.885330
without_ttl,roc,0.030302,0.885330
without_ttl,roc,0.030302,0.885378
without_ttl,roc,0.030358,0.885378
without_ttl,roc,0.030358,0.885425
without_ttl,roc,0.030386,0.885425
without_ttl,roc,0.030386,0.885496
without_ttl,roc,0.030414,0.885496
without_ttl,roc,0.030414,0.885567
without_ttl,roc,0.030470,0.885567
without_ttl,roc,0.030470,0.885591
without_ttl,roc,0.030526,0.885591
without_ttl,roc,0.030526,0.885803
without_ttl,roc,0.030581,0.885803
without_ttl,roc,0.030581,0.885827
without_ttl,roc,0.030609,0.885827
without_ttl,roc,0.030609,0.885874
without_ttl,roc,0.030665,0.885874
without_ttl,roc,0.030665,0.885898
without_ttl,roc,0.030777,0.885898
without_ttl,roc,0.030777,0.885969
without_ttl,roc,0.030805,0.885969
without_ttl,roc,0.030805,0.886016
without_ttl,roc,0.030833,0.886016
without_ttl,roc,0.030833,0.886040
without_ttl,roc,0.030889,0.886040
without_ttl,roc,0.030889,0.886064
without_ttl,roc,0.030889,0.886111
without_ttl,roc,0.030972,0.886111
without_ttl,roc,0.030972,0.886135
without_ttl,roc,0.031028,0.886135
without_ttl,roc,0.031028,0.886158
without_ttl,roc,0.031056,0.886158
without_ttl,roc,0.031056,0.886229
without_ttl,roc,0.031084,0.886229
without_ttl,roc,0.031084,0.886324
without_ttl,roc,0.031196,0.886324
without_ttl,roc,0.031196,0.886371
without_ttl,roc,0.031252,0.886371
without_ttl,roc,0.031252,0.886442
without_ttl,roc,0.031308,0.886442
without_ttl,roc,0.031308,0.886466
without_ttl,roc,0.031336,0.886466
without_ttl,roc,0.031336,0.886513
without_ttl,roc,0.031363,0.886513
without_ttl,roc,0.031363,0.886560
without_ttl,roc,0.031447,0.886560
without_ttl,roc,0.031447,0.886584
without_ttl,roc,0.031475,0.886584
without_ttl,roc,0.031475,0.886608
without_ttl,roc,0.031503,0.886608
without_ttl,roc,0.031503,0.886631
without_ttl,roc,0.031559,0.886631
without_ttl,roc,0.031559,0.886655
without_ttl,roc,0.031643,0.886655
without_ttl,roc,0.031643,0.886726
without_ttl,roc,0.031671,0.886726
without_ttl,roc,0.031671,0.886750
without_ttl,roc,0.031699,0.886750
without_ttl,roc,0.031699,0.886797
without_ttl,roc,0.031727,0.886797
without_ttl,roc,0.031727,0.886939
without_ttl,roc,0.031838,0.886939
without_ttl,roc,0.031838,0.886962
without_ttl,roc,0.031866,0.886962
without_ttl,roc,0.031866,0.886986
without_ttl,roc,0.031922,0.886986
without_ttl,roc,0.031978,0.886986
without_ttl,roc,0.031978,0.887081
without_ttl,roc,0.031978,0.887128
without_ttl,roc,0.031978,0.887152
without_ttl,roc,0.032034,0.887152
without_ttl,roc,0.032034,0.887175
without_ttl,roc,0.032145,0.887175
without_ttl,roc,0.032145,0.887294
without_ttl,roc,0.032201,0.887294
without_ttl,roc,0.032201,0.887317
without_ttl,roc,0.032229,0.887317
without_ttl,roc,0.032229,0.887388
without_ttl,roc,0.032257,0.887388
without_ttl,roc,0.032257,0.887412
without_ttl,roc,0.032313,0.887412
without_ttl,roc,0.032341,0.887814
without_ttl,roc,0.032397,0.887814
without_ttl,roc,0.032397,0.887909
without_ttl,roc,0.032397,0.887956
without_ttl,roc,0.032397,0.888051
without_ttl,roc,0.032425,0.888051
without_ttl,roc,0.032425,0.888074
without_ttl,roc,0.032453,0.888074
without_ttl,roc,0.032453,0.888098
without_ttl,roc,0.032536,0.888098
without_ttl,roc,0.032536,0.888145
without_ttl,roc,0.032564,0.888145
without_ttl,roc,0.032564,0.888169
without_ttl,roc,0.032620,0.888169
without_ttl,roc,0.032620,0.888216
without_ttl,roc,0.032648,0.888216
without_ttl,roc,0.032648,0.888263
without_ttl,roc,0.032676,0.888263
without_ttl,roc,0.032676,0.888287
without_ttl,roc,0.032760,0.888689
without_ttl,roc,0.032788,0.888689
without_ttl,roc,0.032788,0.888736
without_ttl,roc,0.032816,0.888736
without_ttl,roc,0.032816,0.888784
without_ttl,roc,0.032872,0.888784
without_ttl,roc,0.032900,0.888784
without_ttl,roc,0.032900,0.888831
without_ttl,roc,0.032983,0.888831
without_ttl,roc,0.032983,0.888855
without_ttl,roc,0.033011,0.888855
without_ttl,roc,0.033011,0.888878
without_ttl,roc,0.033067,0.888878
without_ttl,roc,0.033067,0.888902
without_ttl,roc,0.033123,0.888902
without_ttl,roc,0.033123,0.888949
without_ttl,roc,0.033123,0.888997
without_ttl,roc,0.033179,0.888997
without_ttl,roc,0.033179,0.889020
without_ttl,roc,0.033207,0.889020
without_ttl,roc,0.033207,0.889115
without_ttl,roc,0.033346,0.889115
without_ttl,roc,0.033346,0.889139
without_ttl,roc,0.033486,0.889139
without_ttl,roc,0.033486,0.889162
without_ttl,roc,0.033542,0.889162
without_ttl,roc,0.033570,0.889162
without_ttl,roc,0.033570,0.889304
without_ttl,roc,0.033570,0.889351
without_ttl,roc,0.033598,0.889351
without_ttl,roc,0.033598,0.889422
without_ttl,roc,0.033654,0.889422
without_ttl,roc,0.033682,0.889422
without_ttl,roc,0.033682,0.889446
without_ttl,roc,0.033709,0.889446
without_ttl,roc,0.033765,0.889446
without_ttl,roc,0.033765,0.889493
without_ttl,roc,0.033793,0.889493
without_ttl,roc,0.033793,0.889541
without_ttl,roc,0.033849,0.889541
without_ttl,roc,0.033849,0.889564
without_ttl,roc,0.033905,0.889564
without_ttl,roc,0.033905,0.889659
without_ttl,roc,0.033933,0.889659
without_ttl,roc,0.033933,0.889683
without_ttl,roc,0.033961,0.889683
without_ttl,roc,0.033961,0.889730
without_ttl,roc,0.033989,0.889730
without_ttl,roc,0.033989,0.889801
without_ttl,roc,0.034017,0.889801
without_ttl,roc,0.034017,0.889824
without_ttl,roc,0.034045,0.889824
without_ttl,roc,0.034045,0.889872
without_ttl,roc,0.034045,0.889943
without_ttl,roc,0.034073,0.889943
without_ttl,roc,0.034073,0.889966
without_ttl,roc,0.034184,0.889966
without_ttl,roc,0.034184,0.889990
without_ttl,roc,0.034212,0.889990
without_ttl,roc,0.034212,0.890014
without_ttl,roc,0.034268,0.890014
without_ttl,roc,0.034268,0.890037
without_ttl,roc,0.034296,0.890037
without_ttl,roc,0.034296,0.890061
without_ttl,roc,0.034324,0.890061
without_ttl,roc,0.034324,0.890085
without_ttl,roc,0.034352,0.890085
without_ttl,roc,0.034352,0.890227
without_ttl,roc,0.034408,0.890227
without_ttl,roc,0.034408,0.890345
without_ttl,roc,0.034436,0.890345
without_ttl,roc,0.034436,0.890369
without_ttl,roc,0.034463,0.890369
without_ttl,roc,0.034491,0.890392
without_ttl,roc,0.034547,0.890392
without_ttl,roc,0.034603,0.890392
without_ttl,roc,0.034631,0.890392
without_ttl,roc,0.034687,0.890392
without_ttl,roc,0.034715,0.890392
without_ttl,roc,0.034715,0.890416
without_ttl,roc,0.034799,0.890416
without_ttl,roc,0.034799,0.890510
without_ttl,roc,0.034827,0.890510
without_ttl,roc,0.034827,0.890558
without_ttl,roc,0.034854,0.890558
without_ttl,roc,0.034854,0.890581
without_ttl,roc,0.034882,0.890581
without_ttl,roc,0.034882,0.890605
without_ttl,roc,0.034910,0.890605
without_ttl,roc,0.034910,0.890629
without_ttl,roc,0.034938,0.890629
without_ttl,roc,0.034938,0.890676
without_ttl,roc,0.034966,0.890676
without_ttl,roc,0.034966,0.890700
without_ttl,roc,0.034994,0.890700
without_ttl,roc,0.034994,0.890747
without_ttl,roc,0.035078,0.890747
without_ttl,roc,0.035078,0.890771
without_ttl,roc,0.035134,0.890771
without_ttl,roc,0.035134,0.890794
without_ttl,roc,0.035190,0.890794
without_ttl,roc,0.035190,0.890865
without_ttl,roc,0.035245,0.890865
without_ttl,roc,0.035245,0.891078
without_ttl,roc,0.035273,0.891078
without_ttl,roc,0.035273,0.891102
without_ttl,roc,0.035357,0.891102
without_ttl,roc,0.035357,0.891149
without_ttl,roc,0.035441,0.891149
without_ttl,roc,0.035441,0.891173
without_ttl,roc,0.035469,0.891173
without_ttl,roc,0.035469,0.891196
without_ttl,roc,0.035497,0.891196
without_ttl,roc,0.035497,0.891267
without_ttl,roc,0.035553,0.891267
without_ttl,roc,0.035609,0.891267
without_ttl,roc,0.035609,0.891291
without_ttl,roc,0.035636,0.891291
without_ttl,roc,0.035636,0.891362
without_ttl,roc,0.035664,0.891362
without_ttl,roc,0.035664,0.891504
without_ttl,roc,0.035692,0.891504
without_ttl,roc,0.035692,0.891598
without_ttl,roc,0.035692,0.891622
without_ttl,roc,0.035748,0.891622
without_ttl,roc,0.035748,0.891693
without_ttl,roc,0.035776,0.891693
without_ttl,roc,0.035776,0.891740
without_ttl,roc,0.035832,0.891740
without_ttl,roc,0.035888,0.891740
without_ttl,roc,0.035888,0.891811
without_ttl,roc,0.035944,0.891811
without_ttl,roc,0.036000,0.891811
without_ttl,roc,0.036000,0.891835
without_ttl,roc,0.036111,0.891835
without_ttl,roc,0.036111,0.891859
without_ttl,roc,0.036139,0.891859
without_ttl,roc,0.036139,0.891882
without_ttl,roc,0.036223,0.891882
without_ttl,roc,0.036223,0.891906
without_ttl,roc,0.036279,0.891906
without_ttl,roc,0.036335,0.891906
without_ttl,roc,0.036335,0.891953
without_ttl,roc,0.036446,0.891953
without_ttl,roc,0.036446,0.892001
without_ttl,roc,0.036558,0.892001
without_ttl,roc,0.036558,0.892024
without_ttl,roc,0.036670,0.892024
without_ttl,roc,0.036670,0.892213
without_ttl,roc,0.036726,0.892213
without_ttl,roc,0.036726,0.892237
without_ttl,roc,0.036754,0.892237
without_ttl,roc,0.036754,0.892261
without_ttl,roc,0.036782,0.892261
without_ttl,roc,0.036782,0.892308
without_ttl,roc,0.036809,0.892308
without_ttl,roc,0.036809,0.892332
without_ttl,roc,0.036837,0.892332
without_ttl,roc,0.036893,0.892332
without_ttl,roc,0.036893,0.892355
without_ttl,roc,0.036949,0.892355
without_ttl,roc,0.036949,0.892497
without_ttl,roc,0.037005,0.892497
